id_item,estado_beta,prioridad,area_canonica,subarea,perfil_sugerido,tipo_item,ruta_actual_o_propuesta,ruta_origen,lote,decisiones,acciones,fuentes,json_materializado,validacion_minima,destino_beta,notas
GA02_B05_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Concepto y tipos de currículo/GA02_B05_I04_curriculo_nulo.json,content/items/stand-by/Concepto y tipos de currículo/GA02_B05_I04_curriculo_nulo.json,L032,DESCARTAR,,auditoria/L032 | auditoria/L059 | auditoria/L066,no,,content/restructuring-v1/00-beta-v1/remanufactura/GA02_B05_I04.json,"Es una version mas debil y taxonomica del curriculo nulo, ya cubierta por un item previo con mejor lectura aplicada. / Identificación de currículo nulo por definición extensa sin valor docente auténtico. / Se limita a identificar el currículo nulo a partir de una definición extensa. No mide toma de decisiones curriculares, coherencia PEI-currículo ni actuación docente real."
GA02_B08,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Normatividad y fines de la educación/GA02_B08.json,content/items/stand-by/Normatividad y fines de la educación/GA02_B08.json,L023,DESCARTAR,,auditoria/L023 | auditoria/L075,no,,content/restructuring-v1/00-beta-v1/remanufactura/GA02_B08.json,"El archivo aparecio listado en GitHub, pero no fue recuperable por la API de contenidos ni por URL directa durante esta auditoria. Sin acceso al contenido no es posible verificar clave, trazabilidad ni calidad psicometrica."
IDD_B01_I02,DESCARTE_TECNICO,-100,pedagogia,Mediacion docente frente a expresion discriminatoria naturalizada,por_confirmar,comportamental,content/restructuring-v1/docente/competencias_ciudadanas/por_confirmar/comportamental/IDD_B01_I02.json,"content/items/stand-by/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I02.json",L060,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L027 | auditoria/L060,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B01_I02.json,"La mejor intervencion es demasiado evidente y las alternativas restantes caen en omision o pseudoempatia punitiva. / La opcion correcta trabaja el sesgo como oportunidad de aprendizaje, no como falta moral a castigar ni como asunto a omitir. Invita a observar, contrastar y reconstruir el lenguaje usado por el grupo."
IDD_B01_I03,DESCARTE_TECNICO,-100,pedagogia,Mediación docente frente a lenguaje estigmatizante,por_confirmar,comportamental,content/restructuring-v1/docente/competencias_ciudadanas/por_confirmar/comportamental/IDD_B01_I03.json,"content/items/stand-by/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I03.json",L060,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L046 | auditoria/L060,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B01_I03.json,"Predomina la adhesión discursiva a lenguaje de derechos; la tarea se resuelve por vocabulario normativo y no por juicio pedagógico fino. / La opción B es la más sólida porque corrige el lenguaje de forma profesional y pedagógica, explicita el impacto del término en la dignidad y evita que la conversación siga organizada alrededor del déficit. Además, reconduce la discusión hacia decisiones institucionales observables sobre participación y apoyos."
IDD_B01_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I04.json","content/items/stand-by/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I04.json",L060,DESCARTAR,,auditoria/L060,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B01_I04.json,La clave conceptual del conflicto cognitivo es visible y los distractores no modelan errores docentes suficientemente plausibles.
IDD_B04_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/DUA, PIAR y ajustes razonables/IDD_B04_I01.json","content/items/stand-by/DUA, PIAR y ajustes razonables/IDD_B04_I01.json",L038,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L038 | fase-5/pilotaje,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B04_I01.json,"Puede salvarse tras corregir consistencia interna. / El nucleo de la tarea es distinguir definicionalmente DUA y PIAR. Aunque hay contexto, la evidencia real sigue siendo reconocimiento textual del concepto correcto y no una decision pedagogica observable."
IDD_B06_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Inclusión práctica vs. segregación en aula/IDD_B06_I03.json,content/items/stand-by/Inclusión práctica vs. segregación en aula/IDD_B06_I03.json,L020,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L020 | auditoria/L039,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B06_I03.json,"Aunque el caso apunta a mediacion intercultural pertinente, los distractores quedan demasiado moralizantes y la mejor respuesta resulta obvia, con baja capacidad de discriminacion."
IDD_B06_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Inclusión práctica vs. segregación en aula/IDD_B06_I04.json,content/items/stand-by/Inclusión práctica vs. segregación en aula/IDD_B06_I04.json,L020,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L020 | auditoria/L039,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B06_I04.json,Depende de una definicion casi literal de inclusion efectiva y no de una decision docente observable o de una actuacion situada.
IDD_B09_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I01.json","content/items/stand-by/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I01.json",L065,DESCARTAR,,auditoria/L020 | auditoria/L065,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B09_I01.json,"Formula una definición de inteligencia cercana a pseudoteoría competencial y no obliga a una actuación docente o institucional observable. / El item mide definicion conceptual de inteligencia coherente con competencias, pero no exige decision docente observable ni evidencia situada de desempeno profesional."
IDD_B09_I02,DESCARTE_TECNICO,-100,pedagogia,diversificación de mediaciones de acceso,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B09_I02.json,"content/items/stand-by/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I02.json",L065,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L020 | auditoria/L065,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B09_I02.json,"La respuesta correcta no niega la abstracción ni individualiza en exceso; señala que el problema real es la homogeneización didáctica y la falta de mediaciones variadas para acceder al mismo propósito de aprendizaje. / La tarea descansa en una lectura superficial y tipologica de inteligencias multiples, con riesgo de pseudoteoria y baja utilidad para un banco serio orientado a decisiones docentes observables."
IDD_B09_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I03.json","content/items/stand-by/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I03.json",L065,DESCARTAR,,auditoria/L020 | auditoria/L065,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B09_I03.json,"Se reduce a asociar actividades estratégicas con una etiqueta de inteligencia, lo que lo vuelve una tipología trivial de baja discriminación. / Se resuelve por asociacion memoristica entre actividades y un tipo de inteligencia, sin valor suficiente de aplicacion didactica o juicio profesional."
IDD_B10_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I01.json","content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I01.json",L047,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L033 | auditoria/L047 | auditoria/L079,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B10_I01.json,"Es crítica doctrinal al modelo transmisivo, pero no convierte el problema en una actuación profesional específica."
IDD_B10_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I02.json","content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I02.json",L047,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L033 | auditoria/L047 | auditoria/L079,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B10_I02.json,"Pregunta taxonómica sobre tipos de memoria, con baja observabilidad de decisión docente."
IDD_B10_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I03.json","content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I03.json",L047,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L033 | auditoria/L047 | auditoria/L079,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B10_I03.json,Pide reconocer la función del lenguaje desde Vygotsky como etiqueta teórica más que como mediación docente evaluable.
IDD_B10_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I04.json","content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I04.json",L047,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L033 | auditoria/L047 | auditoria/L079,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B10_I04.json,Es una disquisición filosófica sobre constructivismo radical con valor muy bajo para banco docente observable.
IDD_B10_I05,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I05.json","content/items/stand-by/Constructivismo, Vygotsky, sujeto político y subjetividad del conocimiento/IDD_B10_I05.json",L047,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L033 | auditoria/L047 | auditoria/L079,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B10_I05.json,El contexto de sujeto situado no se traduce en una decisión pedagógica concreta y la clave queda en un plano doctrinal general.
IDD_B11_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/IDD_B11_I02.json","content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/IDD_B11_I02.json",L014,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L014 | auditoria/L047,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B11_I02.json,"Aunque tiene accion docente, la clave sigue demasiado guiada por explicacion cientifica y contraejemplos esperables; discrimina poco."
IDD_B12_I04,DESCARTE_TECNICO,-100,pedagogia,Uso pedagógico del material concreto,basica_primaria,funcional,content/restructuring-v1/docente/pedagogia/basica_primaria/funcional/IDD_B12_I04.json,"content/items/stand-by/Didáctica de áreas, resolución de problemas y material concreto/IDD_B12_I04.json",L043,DESCARTAR | LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L012 | auditoria/L043 | auditoria/L069 | fase-5b/banco-operacional/part-001.csv | fase-5b/remediacion-liviana/part-001.csv,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B12_I04.json,La mediación docente estructura el tránsito conceptual. / El item se resuelve por reconocimiento de la teoria correcta sobre material concreto y no por una decision profesional situada. El contexto funciona como apoyo decorativo y los distractores son demasiado extremos.
IDD_B13_I02,DESCARTE_TECNICO,-100,pedagogia,Metacognición y autorregulación en básica primaria,basica_primaria,funcional,content/restructuring-v1/docente/pedagogia/basica_primaria/funcional/IDD_B13_I02.json,"content/items/stand-by/Evaluación colaborativa, coevaluación y metacognición/IDD_B13_I02.json",L080,DESCARTAR | LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L015 | auditoria/L031 | auditoria/L073 | auditoria/L080,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B13_I02.json,"Se reduce a reconocer la bitácora reflexiva como etiqueta correcta para metacognición. La clave es demasiado visible y los distractores no compiten desde errores docentes plausibles. / La metacognición se promueve cuando el estudiante hace explícito cómo aprendió, qué obstáculos encontró y cómo puede mejorar o transferir estrategias. / El item se resuelve por reconocimiento directo de la bitacora reflexiva como herramienta de metacognicion. No exige analizar evidencia ni comparar errores docente"
IDD_B14_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Diagnóstico pedagógico, saberes previos y evaluación formativa/IDD_B14_I01.json","content/items/stand-by/Diagnóstico pedagógico, saberes previos y evaluación formativa/IDD_B14_I01.json",L080,DESCARTAR,,auditoria/L011 | auditoria/L062 | auditoria/L080,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B14_I01.json,La respuesta correcta es una enumeración obvia de buenas prácticas diagnósticas frente a distractores absurdos. No discrimina bien y convierte el enfoque inclusivo en adhesión declarativa. / Generalidad pedagógica sin decisión auténtica ni evidencia de uso real del diagnóstico. / Demasiado genérico y redundante dentro del lote; no exige una decisión pedagógica suficientemente observable más allá de una formulación amplia sobre qué debe incluir el diagnóstico.
IDD_B14_I02,DESCARTE_TECNICO,-100,pedagogia,Conflicto cognitivo con sentido pedagógico,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B14_I02.json,"content/items/stand-by/Diagnóstico pedagógico, saberes previos y evaluación formativa/IDD_B14_I02.json",L080,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L011 | auditoria/L062 | auditoria/L080,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B14_I02.json,"Pregunta teoría casi literal sobre Ausubel y saberes previos. Predomina la explicación correcta de manual, no una decisión didáctica situada con competencia real entre opciones. / Se conserva por su núcleo valioso sobre saberes previos y evaluación formativa, aunque todavía con clave demasiado visible. / El conocimiento de las ideas previas permite que el conflicto cognitivo tenga dirección pedagógica y no se convierta en simple desconcierto."
IDD_B14_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Diagnóstico pedagógico, saberes previos y evaluación formativa/IDD_B14_I04.json","content/items/stand-by/Diagnóstico pedagógico, saberes previos y evaluación formativa/IDD_B14_I04.json",L080,DESCARTAR,,auditoria/L011 | auditoria/L062 | auditoria/L080,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B14_I04.json,"Se resuelve por una lista amplia y virtuosa frente a opciones estrechas u obvias. Mide reconocimiento del discurso integral, no juicio pedagógico fino. / Pseudoanálisis basado en listado de componentes sin toma de decisiones pedagógicas real. / Se reduce a enumerar componentes del diagnóstico integral; la tarea no exige decisión pedagógica real y los distractores son demasiado obvios."
MTV_B18_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I01.json,content/items/stand-by/Tipos de currículo/MTV_B18_I01.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I01.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Pregunta de clasificacion superficial sobre curriculo oculto; la clave se vuelve visible por terminologia tecnica.
MTV_B18_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I02.json,content/items/stand-by/Tipos de currículo/MTV_B18_I02.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I02.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Solo exige reconocer la definicion de curriculo oficial; no hay decision pedagogica observable.
MTV_B18_I03,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I03.json,content/items/stand-by/Tipos de currículo/MTV_B18_I03.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I03.json,"Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Reduce el item a nombrar el curriculo operacional, con dificultad inflada por metalenguaje y no por razonamiento."
MTV_B18_I04,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I04.json,content/items/stand-by/Tipos de currículo/MTV_B18_I04.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I04.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Clasificacion memoristica de curriculo nulo sin potencia discriminativa util para el banco.
MTV_B18_I05,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I05.json,content/items/stand-by/Tipos de currículo/MTV_B18_I05.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I05.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Comparacion taxonomica entre curriculo formal y operacional; el contexto no agrega una tarea profesional real.
MTV_B18_I06,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I06.json,content/items/stand-by/Tipos de currículo/MTV_B18_I06.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I06.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / El escenario termina resolviendose por una etiqueta curricular obvia y no por una decision pedagogica situada.
MTV_B18_I09,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I09.json,content/items/stand-by/Tipos de currículo/MTV_B18_I09.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I09.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Clasifica una actividad como extracurricular o complementaria sin tarea cognitiva ni decision pedagogica sustantiva.
MTV_B18_I11,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I11.json,content/items/stand-by/Tipos de currículo/MTV_B18_I11.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I11.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / La resolucion depende de una taxonomia poco estable y no de una decision pedagogica observable.
MTV_B18_I12,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I12.json,content/items/stand-by/Tipos de currículo/MTV_B18_I12.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I12.json,"Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Aunque el contexto es util, la pregunta termina pidiendo el nombre de un principio curricular y no una actuacion profesional concreta."
MTV_B18_I13,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I13.json,content/items/stand-by/Tipos de currículo/MTV_B18_I13.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I13.json,"Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Presenta inconsistencia entre la clave declarada, la justificacion y la funcion distractora; ademas es un item declarativo de baja discriminacion."
MTV_B18_I14,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,content/items/stand-by/Tipos de currículo/MTV_B18_I14.json,content/items/stand-by/Tipos de currículo/MTV_B18_I14.json,L032,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B18_I14.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / Agrupa varios tipos de curriculo en una taxonomia memoristica con dificultad artificial y sin decision situada.
MTV_B22_I01,DESCARTE_TECNICO,-100,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I01.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I01.json,L047,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,excluir,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/descarte-real/part-001.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B22_I01.json,Premia reconocimiento de una definición central de Ausubel y no una decisión docente observable.
MTV_B22_I03,DESCARTE_TECNICO,-100,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I03.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I03.json,L047,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,excluir,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/descarte-real/part-002.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B22_I03.json,Obliga a clasificar el caso con jerga teórica y no a seleccionar una intervención pedagógica concreta.
MTV_B22_I04,DESCARTE_TECNICO,-100,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I04.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I04.json,L047,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,excluir,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/descarte-real/part-002.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B22_I04.json,Se concentra en nombrar un recurso técnico y no en juzgar una decisión de aula observable.
MTV_B22_I05,DESCARTE_TECNICO,-100,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I05.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I05.json,L047,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,excluir,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/descarte-real/part-002.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B22_I05.json,La clave es demasiado visible y la pregunta se resuelve como explicación doctrinal general.
MTV_B22_I10,DESCARTE_TECNICO,-100,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I10.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I10.json,L047,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,excluir,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/descarte-real/part-003.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B22_I10.json,"Formula una tesis amplia sobre el rol docente, pero no exige una decisión suficientemente fina y observable."
MTV_B22_I11,DESCARTE_TECNICO,-100,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I11.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I11.json,L047,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_BANCO | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,excluir,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/descarte-real/part-003.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B22_I11.json,Solapa un eje ya mejor cubierto por ítems previamente auditados sobre conflicto cognitivo y mantiene exceso de teorización.
MTV_B22_I12,DESCARTE_TECNICO,-100,pedagogia,aprendizaje_significativo,por_confirmar,funcional,content/items/pedagogia/MTV_B22_I12.json,content/items/stand-by/Aprendizaje significativo Ausubel/MTV_B22_I12.json,L047,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_PILOTAJE | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L033 | auditoria/L047 | auditoria/L061 | auditoria/L079 | content/items | content/items/_banco-operacional.csv | fase-5b/banco-operacional/part-002.csv | fase-5b/remediacion-liviana/part-002.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B22_I12.json,"La opción A es la mejor porque articula conocimiento previo, organización del contenido y transferencia, tres rasgos centrales de una enseñanza orientada a comprensión."
MTV_B31_I01,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Jornada escolar, horario laboral y asignación académica/MTV_B31_I01.json","content/items/stand-by/Jornada escolar, horario laboral y asignación académica/MTV_B31_I01.json",L041,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L021 | auditoria/L041,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B31_I01.json,Ya auditado en L021; se conserva la trazabilidad previa y no se reprocesa en este lote. / Pregunta definicion literal de jornada escolar. El contexto no agrega decision profesional ni mejora la discriminacion.
MTV_B31_I02,DESCARTE_TECNICO,-100,pedagogia,,por_confirmar,funcional,"content/items/stand-by/Jornada escolar, horario laboral y asignación académica/MTV_B31_I02.json","content/items/stand-by/Jornada escolar, horario laboral y asignación académica/MTV_B31_I02.json",L041,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L021 | auditoria/L041,no,,content/restructuring-v1/00-beta-v1/remanufactura/MTV_B31_I02.json,Ya auditado en L021; se conserva la trazabilidad previa y no se reprocesa en este lote. / La tarea real es recordar que la jornada laboral incluye asignacion academica y actividades complementarias. Pseudoaplicacion normativa.
