ruta,tipo,extension,tamano_bytes,carpeta_top,capa_inferida,uso_inferido
"content/items/no-beta-v1/stand-by-historico/Evaluación cualitativa, formativa y participativa/EFCC_B06_I02.json","items","json",4170,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación cualitativa, formativa y participativa/EFCC_B06_I03.json","items","json",4136,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación cualitativa, formativa y participativa/EFCC_B06_I04.json","items","json",4015,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación cualitativa, formativa y participativa/EFCC_B06_I05.json","items","json",4238,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación formativa, mejora continua y lenguaje evaluativo/CEOL_B06_I01.json","items","json",3311,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación formativa, mejora continua y lenguaje evaluativo/CEOL_B06_I02.json","items","json",3292,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación formativa, mejora continua y lenguaje evaluativo/CEOL_B06_I03.json","items","json",3659,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación formativa, mejora continua y lenguaje evaluativo/CEOL_B06_I04.json","items","json",3667,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación integral por competencias/EFCC_B04_I01.json","items","json",3855,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación tecnicista, punitiva y formativa/EFCC_B01_I01.json","items","json",3081,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación tecnicista, punitiva y formativa/EFCC_B01_I02.json","items","json",3044,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación tecnicista, punitiva y formativa/EFCC_B01_I03.json","items","json",3880,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evaluación tecnicista, punitiva y formativa/EFCC_B01_I04.json","items","json",3924,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evolución normativa - Código del Menor vs. Ley 1098/DIL_B03_I01.json","items","json",3619,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evolución normativa - Código del Menor vs. Ley 1098/DIL_B03_I02.json","items","json",3429,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evolución normativa - Código del Menor vs. Ley 1098/DIL_B03_I03.json","items","json",3540,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Evolución normativa - Código del Menor vs. Ley 1098/DIL_B03_I04.json","items","json",3469,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Fases enseñanza/CB15_I01.json","items","json",3200,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Fases enseñanza/CB15_I02.json","items","json",3800,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Fases enseñanza/CB15_I03.json","items","json",3869,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Fases enseñanza/CB15_I04.json","items","json",3821,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Formación integral, fines de la educación y desarrollo de la personalidad/NFL_B01_I01.json","items","json",3735,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Formación integral, fines de la educación y desarrollo de la personalidad/NFL_B01_I02.json","items","json",3823,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Formación integral, fines de la educación y desarrollo de la personalidad/NFL_B01_I03.json","items","json",3571,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Formación integral, fines de la educación y desarrollo de la personalidad/NFL_B01_I04.json","items","json",3730,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Formación integral, fines de la educación y desarrollo de la personalidad/NFL_B01_I05.json","items","json",3767,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Gestión de aula, lectura, creatividad y honestidad académica/CEOL_B09_I01.json","items","json",3364,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Gestión de aula, lectura, creatividad y honestidad académica/CEOL_B09_I02.json","items","json",3697,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Gestión de aula, lectura, creatividad y honestidad académica/CEOL_B09_I03.json","items","json",3724,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Gestión de aula, lectura, creatividad y honestidad académica/CEOL_B09_I04.json","items","json",3745,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Habilidades blandas y duras/MTV_B08_I06.json","items","json",3421,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Habilidades blandas y duras/MTV_B08_I07.json","items","json",3489,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Habilidades blandas y duras/MTV_B08_I08.json","items","json",3303,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Habilidades blandas y duras/MTV_B08_I09.json","items","json",3394,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Habilidades blandas y duras/MTV_B08_I13.json","items","json",3519,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Horario escolar/CB09_I01.json","items","json",3297,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I01.json","items","json",3211,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I02.json","items","json",3813,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I03.json","items","json",3822,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I04.json","items","json",4155,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I05.json","items","json",3756,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I06.json","items","json",3967,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Identidad, autonomía y reconocimiento del cuerpo/EIP_B04_I01.json","items","json",4232,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Identidad, autonomía y reconocimiento del cuerpo/EIP_B04_I02.json","items","json",4410,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Identidad, autonomía y reconocimiento del cuerpo/EIP_B04_I03.json","items","json",4582,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Identidad, autonomía y reconocimiento del cuerpo/EIP_B04_I04.json","items","json",4549,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Igualdad material, discriminación positiva y debilidad manifiesta/NFL_B08_I01.json","items","json",3300,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Igualdad material, discriminación positiva y debilidad manifiesta/NFL_B08_I02.json","items","json",3506,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Igualdad material, discriminación positiva y debilidad manifiesta/NFL_B08_I03.json","items","json",3767,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Igualdad material, discriminación positiva y debilidad manifiesta/NFL_B08_I04.json","items","json",3560,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión Decreto 1421/CB04_I01.json","items","json",3640,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión práctica vs. segregación en aula/IDD_B06_I01.json","items","json",3470,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión práctica vs. segregación en aula/IDD_B06_I02.json","items","json",3539,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión práctica vs. segregación en aula/IDD_B06_I03.json","items","json",3621,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión práctica vs. segregación en aula/IDD_B06_I04.json","items","json",3493,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión práctica vs. segregación en aula/IDD_B06_I05.json","items","json",3348,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión, equidad socioeconómica y adaptabilidad curricular/IDD_B07_I01.json","items","json",3187,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión, equidad socioeconómica y adaptabilidad curricular/IDD_B07_I02.json","items","json",3872,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión, equidad socioeconómica y adaptabilidad curricular/IDD_B07_I03.json","items","json",3812,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inclusión, equidad socioeconómica y adaptabilidad curricular/IDD_B07_I04.json","items","json",3795,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I01.json","items","json",3108,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I02.json","items","json",3814,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I03.json","items","json",3746,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Inteligencia, inteligencias múltiples y didáctica heterogénea/IDD_B09_I04.json","items","json",3865,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I01.json","items","json",2798,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I02.json","items","json",2704,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I03.json","items","json",2479,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I04.json","items","json",2950,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I05.json","items","json",3195,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I06.json","items","json",2767,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I07.json","items","json",3055,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I08.json","items","json",3287,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I09.json","items","json",2955,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I10.json","items","json",3213,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I11.json","items","json",2981,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Jornada escolar, horario laboral y asignación académica/MTV_B31_I12.json","items","json",3294,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Manejo del error y clima afectivo/PPDC_B02_I01.json","items","json",3137,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Manejo del error y clima afectivo/PPDC_B02_I02.json","items","json",3946,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Marco constitucional, legal y jurisprudencial de inclusión/IDD_B02_I03.json","items","json",3971,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Marco constitucional, legal y jurisprudencial de inclusión/IDD_B02_I05.json","items","json",3898,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Marco legal del preescolar y organización del nivel/EIP_B02_I02.json","items","json",3265,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Marco legal del preescolar y organización del nivel/EIP_B02_I03.json","items","json",3313,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Marco legal del preescolar y organización del nivel/EIP_B02_I04.json","items","json",3673,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Marco legal del preescolar y organización del nivel/EIP_B02_I05.json","items","json",3579,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Mecanismos de participación ciudadana_ plebiscito, consulta y límites/DIL_B07_I01.json","items","json",3348,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Mecanismos de participación ciudadana_ plebiscito, consulta y límites/DIL_B07_I02.json","items","json",3465,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Mecanismos de participación ciudadana_ plebiscito, consulta y límites/DIL_B07_I03.json","items","json",3031,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Mecanismos de participación ciudadana_ plebiscito, consulta y límites/DIL_B07_I04.json","items","json",3356,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Menor infractor, edad penal y rutas de protección/DIL_B05_I01.json","items","json",4720,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Menor infractor, edad penal y rutas de protección/DIL_B05_I02.json","items","json",4382,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Menor infractor, edad penal y rutas de protección/DIL_B05_I03.json","items","json",4745,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Misión institucional/CB12_I01.json","items","json",3214,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Motricidad, aprestamiento y ubicación espacio-temporal/EIP_B05_I01.json","items","json",3255,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Motricidad, aprestamiento y ubicación espacio-temporal/EIP_B05_I02.json","items","json",3240,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Motricidad, aprestamiento y ubicación espacio-temporal/EIP_B05_I03.json","items","json",3562,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Motricidad, aprestamiento y ubicación espacio-temporal/EIP_B05_I04.json","items","json",3489,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Normatividad, fines de la educación y educación no formal/PPDC_B06_I01.json","items","json",3462,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Normatividad, fines de la educación y educación no formal/PPDC_B06_I02.json","items","json",3484,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PARD y restablecimiento de derechos/DIL_B02_I01.json","items","json",2986,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PARD y restablecimiento de derechos/DIL_B02_I02.json","items","json",3180,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PARD y restablecimiento de derechos/DIL_B02_I05.json","items","json",3229,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PARD y restablecimiento de derechos/DIL_B02_I06.json","items","json",3634,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Participación infantil, agencia y Convención sobre los Derechos del Niño/DIL_B06_I01.json","items","json",3691,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Participación infantil, agencia y Convención sobre los Derechos del Niño/DIL_B06_I02.json","items","json",4140,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Participación infantil, agencia y Convención sobre los Derechos del Niño/DIL_B06_I03.json","items","json",4386,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Participación infantil, agencia y Convención sobre los Derechos del Niño/DIL_B06_I04.json","items","json",4302,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PEI y actores/CB03_I01.json","items","json",4655,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PEI y actores/CB03_I02.json","items","json",4546,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I01.json","items","json",3354,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I02.json","items","json",3523,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PEI, currículo oficial y Manual de Convivencia/CEOL_B05_I03.json","items","json",3564,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Pensamiento científico y didáctica en básica secundaria/EIP_B07_I01.json","items","json",3163,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Pensamiento científico y didáctica en básica secundaria/EIP_B07_I02.json","items","json",2926,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Pensamiento científico y didáctica en básica secundaria/EIP_B07_I03.json","items","json",2994,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PRAE y contexto ambiental/MTV_B26_I03.json","items","json",3433,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PRAE y contexto ambiental/MTV_B26_I05.json","items","json",3305,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PRAE y contexto ambiental/MTV_B26_I07.json","items","json",3161,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/PRAE y contexto ambiental/MTV_B26_I10.json","items","json",3352,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Praxis pedagógica, didáctica y selección metodológica/PPDC_B04_I01.json","items","json",3421,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Praxis pedagógica, didáctica y selección metodológica/PPDC_B04_I02.json","items","json",4139,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Propósitos de la educación/CB14_I01.json","items","json",3373,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Propósitos de la educación/CB14_I02.json","items","json",3397,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Propósitos de la educación/CB14_I03.json","items","json",3374,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Propósitos de la educación/CB14_I04.json","items","json",3447,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Práctica pedagógica no homogeneizadora y diversidad/PPDC_B01_I01.json","items","json",3681,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Práctica pedagógica no homogeneizadora y diversidad/PPDC_B01_I02.json","items","json",3495,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Práctica pedagógica no homogeneizadora y diversidad/PPDC_B01_I03.json","items","json",3652,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Práctica pedagógica no homogeneizadora y diversidad/PPDC_B01_I04.json","items","json",3537,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Referentes PEI/CB08_I01.json","items","json",3454,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Referentes PEI/CB08_I02.json","items","json",4213,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Referentes PEI/CB08_I03.json","items","json",4215,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Responsabilidad legal/CB07_I01.json","items","json",3818,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Responsabilidad legal escolar, riesgos y prohibición de tratos degradantes/DIL_B04_I01.json","items","json",3315,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Responsabilidad legal escolar, riesgos y prohibición de tratos degradantes/DIL_B04_I02.json","items","json",3457,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Responsabilidad legal escolar, riesgos y prohibición de tratos degradantes/DIL_B04_I03.json","items","json",3759,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Responsabilidad legal escolar, riesgos y prohibición de tratos degradantes/DIL_B04_I04.json","items","json",3451,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Responsabilidad legal escolar, riesgos y prohibición de tratos degradantes/DIL_B04_I05.json","items","json",3330,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Rol, funciones y límites del orientador escolar/CEOL_B03_I01.json","items","json",3780,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Rol, funciones y límites del orientador escolar/CEOL_B03_I02.json","items","json",4315,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Rol, funciones y límites del orientador escolar/CEOL_B03_I05.json","items","json",3921,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I01.json","items","json",3223,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I02.json","items","json",3503,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I03.json","items","json",3676,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I04.json","items","json",3696,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sistema de alertas/CB11_I01.json","items","json",3736,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I01.json","items","json",3037,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I02.json","items","json",3755,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I03.json","items","json",3143,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I04.json","items","json",3031,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I05.json","items","json",3732,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Sistema Nacional de Convivencia Escolar, Ruta de Atención y tipificación de situaciones/CEOL_B01_I06.json","items","json",4267,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I01.json","items","json",2829,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I02.json","items","json",2536,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I03.json","items","json",2481,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I04.json","items","json",2389,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I05.json","items","json",3489,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I06.json","items","json",2618,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I07.json","items","json",2620,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I08.json","items","json",3050,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I09.json","items","json",2970,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I10.json","items","json",2988,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I11.json","items","json",2849,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I12.json","items","json",2633,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I13.json","items","json",2891,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de currículo/MTV_B18_I14.json","items","json",3303,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de normas - acto legislativo, ley ordinaria y ley estatutaria/NFL_B06_I01.json","items","json",3758,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de normas - acto legislativo, ley ordinaria y ley estatutaria/NFL_B06_I02.json","items","json",3144,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de normas - acto legislativo, ley ordinaria y ley estatutaria/NFL_B06_I03.json","items","json",3439,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Tipos de normas - acto legislativo, ley ordinaria y ley estatutaria/NFL_B06_I04.json","items","json",3488,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Trabajo infantil y edad mínima/DIL_B09_I01.json","items","json",3796,"items","pregunta_json","item"
"content/items/no-beta-v1/stand-by-historico/Trabajo infantil y edad mínima/DIL_B09_I02.json","items","json",3695,"items","pregunta_json","item"
"content/normative/decreto_1075.md","normative","md",620,"normative","normativo","fuente_normativa"
"content/normative/ley_1098.md","normative","md",591,"normative","normativo","fuente_normativa"
"content/profiles/README.md","profiles","md",1034,"profiles","perfil","definicion_perfil"
"content/profiles/docente/README.md","profiles","md",710,"profiles","perfil","definicion_perfil"
"content/profiles/docente/coordinador/README.md","profiles","md",378,"profiles","perfil","definicion_perfil"
"content/profiles/docente/docente_aula_basica_primaria/README.md","profiles","md",466,"profiles","perfil","definicion_perfil"
"content/profiles/docente/docente_aula_preescolar/README.md","profiles","md",435,"profiles","perfil","definicion_perfil"
"content/profiles/docente/docente_aula_secundaria_media/README.md","profiles","md",481,"profiles","perfil","definicion_perfil"
"content/profiles/docente/docente_orientador/README.md","profiles","md",399,"profiles","perfil","definicion_perfil"
"content/profiles/docente/rector_director_rural/README.md","profiles","md",420,"profiles","perfil","definicion_perfil"
"content/question-bank-v3/MANIFEST.json","question-bank-v3","json",448,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/README.md","question-bank-v3","md",339,"question-bank-v3","documentacion","doc_gobernanza"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/README.md","question-bank-v3","md",282,"question-bank-v3","documentacion","doc_gobernanza"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/blueprint/blueprint.json","question-bank-v3","json",6110,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/blueprint/README.md","question-bank-v3","md",114,"question-bank-v3","documentacion","doc_gobernanza"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-001.json","question-bank-v3","json",13390,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-002.json","question-bank-v3","json",13311,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-003.json","question-bank-v3","json",13153,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-004.json","question-bank-v3","json",13286,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-005.json","question-bank-v3","json",13132,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-006.json","question-bank-v3","json",12898,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-007.json","question-bank-v3","json",12991,"question-bank-v3","pregunta_json","item"
