id_item,estado_beta,prioridad,area_canonica,subarea,perfil_sugerido,tipo_item,ruta_actual_o_propuesta,ruta_origen,lote,decisiones,acciones,fuentes,json_materializado,validacion_minima,destino_beta,notas
EIP_B07_I01,PILOTAJE_CON_AJUSTE,75,pedagogia,Comprension conceptual en secundaria,secundaria_media,funcional,content/restructuring-v1/docente/pedagogia/secundaria_media/funcional/EIP_B07_I01.json,content/items/stand-by/Pensamiento científico y didáctica en básica secundaria/EIP_B07_I01.json,L043,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L024 | auditoria/L043 | fase-5b/banco-operacional/part-001.csv | fase-5b/remediacion-liviana/part-001.csv,no,,content/items/beta-v1/pedagogia/EIP_B07_I01.json,La opcion B es la unica que cuestiona la ausencia de indagacion y sentido fenomenico sin caer en negaciones caricaturescas del conocimiento cientifico o del uso de formulas.
EIP_B07_I02,PILOTAJE_CON_AJUSTE,75,pedagogia,Indagacion experimental,secundaria_media,funcional,content/restructuring-v1/docente/pedagogia/secundaria_media/funcional/EIP_B07_I02.json,content/items/stand-by/Pensamiento científico y didáctica en básica secundaria/EIP_B07_I02.json,L043,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L024 | auditoria/L043 | fase-5b/banco-operacional/part-001.csv | fase-5b/remediacion-liviana/part-001.csv,no,,content/items/beta-v1/pedagogia/EIP_B07_I02.json,"La opcion A es la unica que integra observacion, relacion variable-fenomeno y construccion explicativa. Las otras minimizan el papel del analisis o reducen la actividad a motivacion superficial."
EIP_B07_I03,PILOTAJE_CON_AJUSTE,75,pedagogia,Ajuste metodologico,secundaria_media,funcional,content/restructuring-v1/docente/pedagogia/secundaria_media/funcional/EIP_B07_I03.json,content/items/stand-by/Pensamiento científico y didáctica en básica secundaria/EIP_B07_I03.json,L043,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L024 | auditoria/L043 | fase-5b/banco-operacional/part-001.csv | fase-5b/remediacion-liviana/part-001.csv,no,,content/items/beta-v1/pedagogia/EIP_B07_I03.json,"La opcion B es la unica que reorienta la metodologia hacia indagacion, evidencia y transferencia. Las otras respuestas profundizan justo el problema descrito."
IDD_B06_I01,PILOTAJE_CON_AJUSTE,75,pedagogia,participacion en el mismo proposito de aprendizaje,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B06_I01.json,content/items/stand-by/Inclusión práctica vs. segregación en aula/IDD_B06_I01.json,L039,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L020 | auditoria/L039 | fase-5b/banco-operacional/part-004.csv | fase-5b/remediacion-liviana/part-004.csv,no,,content/items/beta-v1/pedagogia/IDD_B06_I01.json,"La opcion A mantiene el nucleo de la educacion inclusiva: mismo proposito formativo, participacion y apoyos pertinentes. Una tarea paralela sin valor curricular compartido produce segregacion encubierta."
IDD_B06_I02,PILOTAJE_CON_AJUSTE,75,pedagogia,uso de apoyos visuales sin aislar al estudiante,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B06_I02.json,content/items/stand-by/Inclusión práctica vs. segregación en aula/IDD_B06_I02.json,L039,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L020 | auditoria/L039 | fase-5/pilotaje | fase-5b/banco-operacional/part-004.csv | fase-5b/remediacion-liviana/part-004.csv,no,,content/items/beta-v1/pedagogia/IDD_B06_I02.json,Registro corregido desde L020-A con trazabilidad de lote verificable. / La opcion C traduce el principio del DUA: planear desde el inicio multiples formas de acceso y expresion sin romper el objetivo compartido ni aislar al estudiante.
IDD_B07_I02,PILOTAJE_CON_AJUSTE,75,pedagogia,transformacion de la ensenanza frente a diversidad,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B07_I02.json,"content/items/stand-by/Inclusión, equidad socioeconómica y adaptabilidad curricular/IDD_B07_I02.json",L039,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L020 | auditoria/L039 | fase-5b/banco-operacional/part-004.csv | fase-5b/remediacion-liviana/part-004.csv,no,,content/items/beta-v1/pedagogia/IDD_B07_I02.json,"La opcion A recoge el principio de adaptabilidad curricular: el sistema educativo se transforma para remover barreras y ampliar acceso, participacion y aprendizaje."
IDD_B11_I01,PILOTAJE_CON_AJUSTE,75,pedagogia,Mediacion ante errores procedimentales en matematicas,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/IDD_B11_I01.json",L047,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L014 | auditoria/L047 | fase-5b/banco-operacional/part-002.csv | fase-5b/remediacion-liviana/part-002.csv,no,,content/items/beta-v1/pedagogia/IDD_B11_I01.json,La opcion A obliga a hacer visible el significado de la fraccion y confronta el procedimiento errado con una representacion que permite revisarlo. No castiga ni reemplaza la actividad cognitiva del estudiante.
IDD_B11_I03,PILOTAJE_CON_AJUSTE,75,pedagogia,Contraste empirico de concepciones intuitivas,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/IDD_B11_I03.json",L047,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L014 | auditoria/L047 | fase-5b/banco-operacional/part-003.csv | fase-5b/remediacion-liviana/part-003.csv,no,,content/items/beta-v1/pedagogia/IDD_B11_I03.json,La opcion A no se limita a nombrar la teoria correcta: hace chocar la regla intuitiva con una evidencia incompatible y obliga a revisar la explicacion. Ese es el nucleo del conflicto cognitivo formativo.
IDD_B11_I04,PILOTAJE_CON_AJUSTE,75,pedagogia,Uso de errores colectivos para ajustar la enseñanza,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/IDD_B11_I04.json",L047,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L014 | auditoria/L047 | fase-5b/banco-operacional/part-003.csv | fase-5b/remediacion-liviana/part-003.csv,no,,content/items/beta-v1/pedagogia/IDD_B11_I04.json,"Cuando el error es colectivo, la lectura formativa apunta a revisar mediacion, representaciones y secuencia de aprendizaje. La opcion A convierte el resultado en informacion para intervenir, no solo para clasificar."
MTV_B23_I01,PILOTAJE_CON_AJUSTE,75,pedagogia,Secuencias experimentales para conflicto cognitivo,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/MTV_B23_I01.json",L047,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L014 | auditoria/L047 | fase-5b/banco-operacional/part-003.csv | fase-5b/remediacion-liviana/part-003.csv,no,,content/items/beta-v1/pedagogia/MTV_B23_I01.json,"La opcion A conserva el nucleo del cambio conceptual: prediccion, contraste con evidencia y revision de la explicacion. Las otras opciones evitan o tercerizan esa confrontacion."
CB01_I01,PILOTAJE_V1_RESERVA,65,pedagogia,,por_confirmar,funcional,content/items/stand-by/Currículo y Contexto Social/CB01_I01.json,content/items/stand-by/Currículo y Contexto Social/CB01_I01.json,L031,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L031 | fase-5/pilotaje,no,,content/items/beta-v1/pedagogia/CB01_I01.json,Buen caso situado sobre pertinencia curricular y diagnóstico comunitario.
CB09_I01,PILOTAJE_V1_RESERVA,65,pedagogia,Organizacion del horario escolar,por_confirmar,funcional,content/restructuring-v1/docente/gestion/por_confirmar/funcional/CB09_I01.json,content/items/stand-by/Horario escolar/CB09_I01.json,L041,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L018 | auditoria/L041,no,,content/items/beta-v1/pedagogia/CB09_I01.json,"Ya auditado en L018; se conserva la trazabilidad previa y no se reprocesa en este lote. / La opcion A es la unica que asume la responsabilidad institucional del problema y lo corrige con criterios de gestion. Las otras opciones delegan, recortan el servicio o evaden el problema."
CB13_I03,PILOTAJE_V1_RESERVA,65,pedagogia,Plan de estudios,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/basica/CB13_I03.json,content/items/stand-by/Currículo vs plan vs malla/CB13_I03.json,L008,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L008 | auditoria/L031,no,,content/items/beta-v1/pedagogia/CB13_I03.json,"La descripción corresponde al instrumento que organiza la estructura académica institucional por áreas, grados y tiempos."
CB14_I01,PILOTAJE_V1_RESERVA,65,pedagogia,Formación integral frente a reduccionismo academicista,por_confirmar,funcional,content/restructuring-v1/docente/normatividad/por_confirmar/funcional/CB14_I01.json,content/items/stand-by/Propósitos de la educación/CB14_I01.json,L075,LISTO_PARA_PILOTAJE,,auditoria/L025 | auditoria/L075,no,,content/items/beta-v1/pedagogia/CB14_I01.json,"La opción correcta sostiene el principio de formación integral, pero necesita distractores más competitivos porque hoy la respuesta correcta resalta demasiado."
CB14_I04,PILOTAJE_V1_RESERVA,65,pedagogia,Evaluación integral y procesual como expresión de fines formativos,por_confirmar,funcional,content/restructuring-v1/docente/normatividad/por_confirmar/funcional/CB14_I04.json,content/items/stand-by/Propósitos de la educación/CB14_I04.json,L075,LISTO_PARA_PILOTAJE,,auditoria/L025 | auditoria/L075,no,,content/items/beta-v1/pedagogia/CB14_I04.json,"La respuesta correcta es defendible, pero la clave se distingue con demasiada facilidad y el ítem se desplaza parcialmente hacia política de evaluación más que a propósitos educativos en sentido más amplio."
CB15_I02,PILOTAJE_V1_RESERVA,65,pedagogia,Exploracion de saberes previos,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/CB15_I02.json,content/items/stand-by/Fases enseñanza/CB15_I02.json,L057,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,pilotar,auditoria/L017 | auditoria/L057 | fase-5b/banco-operacional/part-005.csv,no,,content/items/beta-v1/pedagogia/CB15_I02.json,La opcion correcta activa explicaciones previas observables y le da al docente informacion util para decidir como mediar el aprendizaje sin convertir la apertura en memoria o sancion.
CB15_I04,PILOTAJE_V1_RESERVA,65,pedagogia,Cierre y transferencia,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/CB15_I04.json,content/items/stand-by/Fases enseñanza/CB15_I04.json,L057,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,pilotar,auditoria/L017 | auditoria/L057 | fase-5b/banco-operacional/part-005.csv,no,,content/items/beta-v1/pedagogia/CB15_I04.json,"La opcion correcta combina transferencia, explicitacion del razonamiento y retroalimentacion de cierre, que son rasgos defendibles de una fase final con sentido pedagogico."
CEOL_B03_I01,PILOTAJE_V1_RESERVA,65,pedagogia,Corresponsabilidad en proyectos transversales,orientador,funcional,content/restructuring-v1/docente/pedagogia/orientador/funcional/CEOL_B03_I01.json,"content/items/stand-by/Rol, funciones y límites del orientador escolar/CEOL_B03_I01.json",L027,LISTO_PARA_PILOTAJE,,auditoria/L027,no,,content/items/beta-v1/pedagogia/CEOL_B03_I01.json,"La opcion correcta mantiene la corresponsabilidad institucional y delimita el papel del orientador como asesor y articulador, no como sustituto de la accion pedagogica del conjunto docente."
CEOL_B07_I02,PILOTAJE_V1_RESERVA,65,pedagogia,Secuencia de deconstruccion respetuosa,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/CEOL_B07_I02.json,"content/items/stand-by/Ideas previas, conflicto cognitivo y desarrollo constructivista/CEOL_B07_I02.json",L018,LISTO_PARA_PILOTAJE,,auditoria/L018,no,,content/items/beta-v1/pedagogia/CEOL_B07_I02.json,"La opcion A es la unica que describe una secuencia completa de cambio conceptual. B reduce el proceso a transmision, C lo vuelve relativista sin contraste y D se queda en una actividad superficial de reconocimiento visual."
CEOL_B08_I01,PILOTAJE_V1_RESERVA,65,pedagogia,Respuesta docente ante frustracion y baja participacion,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Enseñar, formar, motivación didáctica y competencias socioemocionales/CEOL_B08_I01.json",L014,LISTO_PARA_PILOTAJE,,auditoria/L014,no,,content/items/beta-v1/pedagogia/CEOL_B08_I01.json,"La opcion A sostiene la exigencia academica y, al mismo tiempo, modifica la experiencia del error mediante apoyo, metas reguladas y retroalimentacion formativa. No baja artificialmente el nivel ni usa coercion para motivar."
CEOL_B08_I04,PILOTAJE_V1_RESERVA,65,pedagogia,Contextualizacion de conceptos abstractos,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Enseñar, formar, motivación didáctica y competencias socioemocionales/CEOL_B08_I04.json",L014,LISTO_PARA_PILOTAJE,,auditoria/L014,no,,content/items/beta-v1/pedagogia/CEOL_B08_I04.json,La opcion A conserva la tarea matematica y usa la pregunta estudiantil para dotar de sentido al contenido. No cae en activismo sin disciplina ni en respuesta autoritaria.
CEOL_B09_I02,PILOTAJE_V1_RESERVA,65,pedagogia,Dinamizacion del trabajo de aula,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/CEOL_B09_I02.json,"content/items/stand-by/Gestión de aula, lectura, creatividad y honestidad académica/CEOL_B09_I02.json",L017,LISTO_PARA_PILOTAJE,,auditoria/L017,no,,content/items/beta-v1/pedagogia/CEOL_B09_I02.json,"La opcion correcta crea una exigencia cognitiva observable de argumentacion, elaboracion y comparacion de soluciones, que es mas pertinente que aumentar teoria, simplificar evaluacion o renunciar a la intencionalidad pedagogica."
CEOL_B09_I03,PILOTAJE_V1_RESERVA,65,pedagogia,Mediación didáctica de la lectura con autoría propia,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/CEOL_B09_I03.json,"content/items/stand-by/Gestión de aula, lectura, creatividad y honestidad académica/CEOL_B09_I03.json",L034,LISTO_PARA_PILOTAJE,,auditoria/L034,no,,content/items/beta-v1/pedagogia/CEOL_B09_I03.json,"La opción C rediseña la tarea para exigir lectura comprensiva, elaboración personal y uso trazable de fuentes. No se limita a vigilar la copia: transforma la experiencia de lectura y produce evidencia más válida del aprendizaje."
CEOL_B09_I04,PILOTAJE_V1_RESERVA,65,pedagogia,Respuesta formativa ante plagio escolar,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/CEOL_B09_I04.json,"content/items/stand-by/Gestión de aula, lectura, creatividad y honestidad académica/CEOL_B09_I04.json",L034,LISTO_PARA_PILOTAJE,,auditoria/L034,no,,content/items/beta-v1/pedagogia/CEOL_B09_I04.json,"La opción B combina exigencia ética, enseñanza explícita y nueva evidencia de aprendizaje. Es la respuesta más sólida cuando el propósito es corregir el plagio sin vaciar la evaluación de sentido pedagógico."
DIL_B04_I04,PILOTAJE_V1_RESERVA,65,pedagogia,Confidencialidad en casos sensibles,por_confirmar,funcional,content/restructuring-v1/docente/normatividad/por_confirmar/funcional/DIL_B04_I04.json,"content/items/stand-by/Responsabilidad legal escolar, riesgos y prohibición de tratos degradantes/DIL_B04_I04.json",L081,LISTO_PARA_PILOTAJE,,auditoria/L027 | auditoria/L068 | auditoria/L078 | auditoria/L081,no,,content/items/beta-v1/pedagogia/DIL_B04_I04.json,"Buena tarea sobre confidencialidad y protección, aunque con distractores demasiado extremos. / La opcion correcta protege la intimidad del estudiante y cumple el deber institucional de reporte, evitando tanto la exposicion publica como la omision por espera de autorizaciones improcedentes."
EFCC_B01_I01,PILOTAJE_V1_RESERVA,65,pedagogia,Literalidad mecánica frente a comprensión conceptual,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/EFCC_B01_I01.json,"content/items/stand-by/Evaluación technicista, punitiva y formativa/EFCC_B01_I01.json",L054,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L016 | auditoria/L054 | fase-5/pilotaje,no,,content/items/beta-v1/pedagogia/EFCC_B01_I01.json,"Caso plausible con mejor respuesta clara. / La opción B es la mejor respuesta porque identifica el problema central del caso: la calificación se centra en fidelidad literal y no en evidencia de comprensión, con lo que castiga formas válidas de explicar el concepto."
EFCC_B04_I01,PILOTAJE_V1_RESERVA,65,pedagogia,Evidencia de desempeño y tareas auténticas,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/EFCC_B04_I01.json,content/items/stand-by/Evaluación integral por competencias/EFCC_B04_I01.json,L054,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L016 | auditoria/L054 | auditoria/L073 | auditoria/L080 | fase-5/pilotaje,no,,content/items/beta-v1/pedagogia/EFCC_B04_I01.json,"Buen foco en evidencia de desempeño. / La opción A es la única que genera evidencia plural y auténtica del desempeño: integra saber conceptual, procedimental y actitudinal, hace visibles procesos y permite criterios transparentes de valoración. / La alternativa A es la única que articula fuentes de evidencia diversas y criterios de desempeño consistentes con una evaluación por competencias; por eso es recuperable para pilotaje. / La respuesta correcta es A porque una evaluacion integral por comp"
EIP_B03_I02,PILOTAJE_V1_RESERVA,65,pedagogia,dimension_sicomotriz_en_aula,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/funcional/EIP_B03_I02.json,content/items/stand-by/Desarrollo integral en preescolar - cinco dimensiones/EIP_B03_I02.json,L010-A,LISTO_PARA_PILOTAJE,,auditoria/L010,no,,content/items/beta-v1/pedagogia/EIP_B03_I02.json,"La clave es C porque las experiencias descritas se vinculan con coordinación, movimiento y exploración corporal, que son parte central del desarrollo sicomotriz en preescolar."
EIP_B03_I03,PILOTAJE_V1_RESERVA,65,pedagogia,dimension_socioafectiva_en_transicion,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/funcional/EIP_B03_I03.json,content/items/stand-by/Desarrollo integral en preescolar - cinco dimensiones/EIP_B03_I03.json,L010-A,LISTO_PARA_PILOTAJE,,auditoria/L010,no,,content/items/beta-v1/pedagogia/EIP_B03_I03.json,"La clave es B porque el caso trata de separación, vínculo, seguridad emocional y socialización, que pertenecen al núcleo socioafectivo del desarrollo en preescolar."
EIP_B03_I04,PILOTAJE_V1_RESERVA,65,pedagogia,dimension_cognoscitiva_mediante_juego_y_exploracion,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/funcional/EIP_B03_I04.json,content/items/stand-by/Desarrollo integral en preescolar - cinco dimensiones/EIP_B03_I04.json,L010-A,LISTO_PARA_PILOTAJE,,auditoria/L010,no,,content/items/beta-v1/pedagogia/EIP_B03_I04.json,"La clave es D porque en preescolar el desarrollo cognoscitivo se nutre de exploración, curiosidad, manipulación y juego, no de escolarización mecánica prematura."
EIP_B03_I05,PILOTAJE_V1_RESERVA,65,pedagogia,dimension_espiritual_y_libertad_de_cultos,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/funcional/EIP_B03_I05.json,content/items/stand-by/Desarrollo integral en preescolar - cinco dimensiones/EIP_B03_I05.json,L010-B,LISTO_PARA_PILOTAJE,,auditoria/L010,no,,content/items/beta-v1/pedagogia/EIP_B03_I05.json,"La clave es A porque permite trabajar interioridad, valores y convivencia respetando la libertad de cultos y evitando imponer una confesión específica a niños y familias."
EIP_B04_I04,PILOTAJE_V1_RESERVA,65,pedagogia,Cuidado corporal y límites personales,preescolar,funcional,content/restructuring-v1/docente/pedagogia/preescolar/funcional/EIP_B04_I04.json,"content/items/stand-by/Identidad, autonomía y reconocimiento del cuerpo/EIP_B04_I04.json",L019,LISTO_PARA_PILOTAJE,,auditoria/L019,no,,content/items/beta-v1/pedagogia/EIP_B04_I04.json,"En preescolar, el trabajo corporal no es accesorio: sostiene identidad, seguridad, autocuidado y regulación del vínculo con los otros."
GA02_B01_I01,PILOTAJE_V1_RESERVA,65,pedagogia,Coherencia entre enfoque pedagógico institucional y práctica de aula,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/en_espera/funcional/GA02_B01_I01.json,content/items/stand-by/Articulación PEI y práctica pedagógica/GA02_B01.json,L002,LISTO_PARA_PILOTAJE,,auditoria/L002,no,,content/items/beta-v1/pedagogia/GA02_B01_I01.json,"La opción C es la única que traduce el enfoque de aprendizaje significativo del PEI a decisiones observables de aula: conexión con saberes previos, contextualización del contenido y evaluación formativa para verificar comprensión y ajustar la mediación pedagógica."
IDD_B02_I03,PILOTAJE_V1_RESERVA,65,pedagogia,Cambio de paradigma institucional,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B02_I03.json,"content/items/stand-by/Marco constitucional, legal y jurisprudencial de inclusión/IDD_B02_I03.json",L021,LISTO_PARA_PILOTAJE,,auditoria/L021,no,,content/items/beta-v1/pedagogia/IDD_B02_I03.json,"La opcion C es la unica que expresa inclusion como transformacion del entorno comun. Las otras respuestas segregan, rebajan expectativas o trasladan la carga a la familia."
IDD_B04_I03,PILOTAJE_V1_RESERVA,65,pedagogia,Liderazgo pedagógico del PIAR,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B04_I03.json,"content/items/stand-by/DUA, PIAR y ajustes razonables/IDD_B04_I03.json",L038,LISTO_PARA_PILOTAJE,,auditoria/L038,no,,content/items/beta-v1/pedagogia/IDD_B04_I03.json,"La opcion B mantiene el caracter pedagogico del PIAR: el docente de aula lidera la planificacion y aplicacion de ajustes en su practica, mientras el apoyo especializado orienta y articula sin reemplazar esa responsabilidad."
IDD_B04_I04,PILOTAJE_V1_RESERVA,65,pedagogia,Pertinencia de ajustes razonables,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B04_I04.json,"content/items/stand-by/DUA, PIAR y ajustes razonables/IDD_B04_I04.json",L038,LISTO_PARA_PILOTAJE,,auditoria/L038,no,,content/items/beta-v1/pedagogia/IDD_B04_I04.json,"La opcion B recoge el criterio central: un ajuste razonable elimina barreras especificas, es factible y sostiene la participacion del estudiante en el aprendizaje comun, sin sustituir su agencia ni reducir la tarea a simple facilitacion."
IDD_B04_I06,PILOTAJE_V1_RESERVA,65,pedagogia,Diseño universal en planeacion de aula,secundaria_media,funcional,content/restructuring-v1/docente/pedagogia/secundaria_media/funcional/IDD_B04_I06.json,"content/items/stand-by/DUA, PIAR y ajustes razonables/IDD_B04_I06.json",L038,LISTO_PARA_PILOTAJE,,auditoria/L038 | fase-5/pilotaje,no,,content/items/beta-v1/pedagogia/IDD_B04_I06.json,"Ítem defendible pero necesita calibración empírica. / La opcion B representa el nucleo del DUA: flexibilidad desde el diseno inicial, diversidad de accesos y expresiones, y una meta comun que no segrega ni posterga la inclusion para un momento remedial."
IDD_B05_I01,PILOTAJE_V1_RESERVA,65,pedagogia,rol_del_docente_de_apoyo,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B05_I01.json,"content/items/stand-by/Docente de apoyo, orientador y valoración pedagógica/IDD_B05_I01.json",L013-A,LISTO_PARA_PILOTAJE,,auditoria/L013,no,,content/items/beta-v1/pedagogia/IDD_B05_I01.json,La clave es B porque el docente de apoyo cumple una función pedagógica de acompañamiento y co-planeación; no reemplaza al docente de aula ni asume funciones clínicas o segregadoras.
IDD_B05_I03,PILOTAJE_V1_RESERVA,65,pedagogia,valoracion_pedagogica_para_ajustes,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B05_I03.json,"content/items/stand-by/Docente de apoyo, orientador y valoración pedagógica/IDD_B05_I03.json",L013-A,LISTO_PARA_PILOTAJE,,auditoria/L013,no,,content/items/beta-v1/pedagogia/IDD_B05_I03.json,"La clave es A porque la valoración pedagógica no clasifica clínicamente ni excluye; orienta la respuesta educativa a partir de barreras, fortalezas y apoyos."
MTV_B18_I07,PILOTAJE_V1_RESERVA,65,pedagogia,flexibilizacion curricular,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/MTV_B18_I07.json,content/items/stand-by/Tipos de currículo/MTV_B18_I07.json,L032,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/items/beta-v1/pedagogia/MTV_B18_I07.json,"Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / La respuesta correcta mantiene el mismo proposito de aprendizaje y modifica medios de acceso y participacion, en lugar de excluir o uniformar indebidamente."
MTV_B18_I08,PILOTAJE_V1_RESERVA,65,pedagogia,"coherencia entre PEI, planeacion y practica",por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/MTV_B18_I08.json,content/items/stand-by/Tipos de currículo/MTV_B18_I08.json,L032,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/items/beta-v1/pedagogia/MTV_B18_I08.json,"Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / La correccion del problema exige que el PEI oriente efectivamente la planeacion, la evaluacion y las practicas pedagogicas, no solo los textos institucionales."
MTV_B18_I10,PILOTAJE_V1_RESERVA,65,pedagogia,curriculo declarado y curriculo vivido,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/MTV_B18_I10.json,content/items/stand-by/Tipos de currículo/MTV_B18_I10.json,L032,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L028 | auditoria/L032,no,,content/items/beta-v1/pedagogia/MTV_B18_I10.json,Ya auditado en L028; se conserva la trazabilidad previa y no se reprocesa en este lote de control de duplicados. / La situacion no se resuelve agregando discurso teorico ni sancion; exige revisar la coherencia entre valores ensenados y practicas cotidianas de aula.
MTV_B31_I07,PILOTAJE_V1_RESERVA,65,pedagogia,Idoneidad docente y necesidades del servicio,por_confirmar,funcional,content/restructuring-v1/docente/gestion/por_confirmar/funcional/MTV_B31_I07.json,"content/items/stand-by/Jornada escolar, horario laboral y asignación académica/MTV_B31_I07.json",L041,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L021 | auditoria/L041,no,,content/items/beta-v1/pedagogia/MTV_B31_I07.json,"Ya auditado en L021; se conserva la trazabilidad previa y no se reprocesa en este lote. / La opcion A es la unica que convierte la norma en criterio tecnico de asignacion y protege la calidad educativa. Las demas respuestas usan criterios informales, afectivos o meramente logísticos."
